"434","2048","47","436","5","2022-12-05 17:26:11","295.47","true"
"435","479","14","1524","2","2022-12-05 00:45:39","259.61","false"
"436","1740","94","1848","1","2022-12-05 21:21:49","436.92","true"
"437","796","57","1528","1","2022-12-04 11:29:51","355.77","true"
"438","2212","42","1091","3","2022-12-05 22:56:43","436.70","false"
"439","962","33","363","20","2022-12-01 03:51:42","219.74","false"
"440","1441","44","295","18","2022-12-06 00:18:22","63.50","true"
"441","2067","22","654","6","2022-12-01 01:31:23","172.78","true"
"442","1911","36","848","4","2022-12-02 17:35:04","378.66","true"
"443","690","77","506","5","2022-12-01 08:01:42","48.54","true"
"444","3510","75","779","7","2022-12-05 16:19:17","161.59","true"
"445","3011","1","1780","18","2022-12-05 11:26:54","259.05","true"
"446","794","56","1300","12","2022-12-05 14:22:15","448.06","true"
"447","3309","80","1180","13","2022-12-04 04:43:42","426.49","true"
"448","337","14","241","11","2022-12-03 05:48:52","261.32","true"
"449","319","70","975","6","2022-12-01 10:31:45","498.16","true"
"450","122","24","1788","20","2022-12-05 19:01:01","309.75","true"
"451","872","3","371","3","2022-12-05 15:25:58","422.08","true"
"452","3775","58","86","6","2022-12-06 18:49:03","54.92","true"
"453","675","98","1895","5","2022-12-01 04:47:27","345.99","true"
"454","371","71","1315","8","2022-12-05 18:13:52","461.79","false"
"455","2458","96","384","2","2022-12-02 12:58:46","194.24","true"
"456","555","79","1482","11","2022-12-06 21:11:03","70.37","false"
"457","399","50","1203","20","2022-12-02 06:43:23","77.00","true"
"458","1032","87","1261","6","2022-12-06 13:02:43","392.97","false"
"459","118","96","360","10","2022-12-06 06:59:56","473.05","false"
"460","1495","25","197","14","2022-12-03 00:16:56","255.39","true"
"461","1564","93","1954","7","2022-12-04 11:04:24","270.05","true"
"462","2650","49","1528","6","2022-12-04 13:55:27","305.71","true"
"463","3533","66","484","11","2022-12-04 16:03:25","160.67","true"
"464","1651","0","1019","16","2022-12-06 12:45:52","489.24","true"
"465","2001","53","972","5","2022-12-02 10:35:25","386.97","true"
"466","2162","69","1284","1","2022-12-05 03:49:19","292.04","false"
"467","2540","28","1022","15","2022-12-05 16:35:52","276.53","true"
"468","2275","57","835","18","2022-12-03 08:57:56","346.73","false"
"469","1646","81","1828","8","2022-12-04 23:43:05","179.67","true"
"470","2477","5","986","19","2022-12-06 05:40:46","270.29","true"
"471","466","46","582","20","2022-12-04 20:06:53","59.86","false"
"472","3703","40","1993","9","2022-12-04 19:28:54","265.37","true"
"473","2375","21","908","17","2022-12-02 10:50:07","360.41","false"
"474","2765","73","1983","11","2022-12-04 02:39:30","355.07","true"
"475","3679","75","1255","4","2022-12-02 02:46:27","222.48","false"
"476","1151","37","178","19","2022-12-01 11:34:21","256.15","false"
"477","2632","91","930","15","2022-12-02 06:40:35","151.55","false"
"478","3809","92","1585","18","2022-12-05 13:26:17","158.52","false"
"479","3216","82","1775","10","2022-12-03 13:24:15","359.72","false"
"480","1638","71","1926","19","2022-12-02 04:19:39","251.81","true"
"481","3902","11","1533","8","2022-12-03 12:07:21","71.57","false"
"482","3805","0","1923","0","2022-12-02 16:39:47","409.46","true"
"483","443","69","533","20","2022-12-02 05:19:24","414.07","false"
"484","2773","19","407","20","2022-12-04 04:41:32","494.92","false"
"485","3705","27","1086","8","2022-12-02 10:28:03","158.28","true"
"486","2316","75","1023","8","2022-12-05 17:42:04","31.69","false"
"487","3478","52","1115","10","2022-12-05 18:00:24","161.51","true"
"488","1665","27","624","14","2022-12-01 01:55:06","374.64","true"
"489","1411","43","487","19","2022-12-04 08:43:36","85.41","false"
"490","3842","80","46","0","2022-12-01 01:09:17","403.43","false"
"491","1289","85","486","9","2022-12-05 04:25:36","220.70","false"
"492","71","35","1173","14","2022-12-05 08:31:04","179.78","true"
"493","1889","11","1619","5","2022-12-01 10:18:03","13.30","true"
"494","1339","68","1801","7","2022-12-03 20:58:22","87.81","true"
"495","1683","60","492","7","2022-12-02 05:53:12","227.27","false"
"496","3772","77","1965","14","2022-12-05 03:47:49","51.88","true"
"497","1960","31","238","7","2022-12-05 16:25:57","69.12","true"
"498","3196","57","1094","6","2022-12-05 20:04:37","154.88","false"
"499","3295","9","430","5","2022-12-01 16:34:06","13.79","false"
"500","722","42","188","18","2022-12-03 16:43:20","308.38","true"
"501","3320","79","413","16","2022-12-01 02:02:36","229.18","false"
"502","3300","22","1541","6","2022-12-05 20:10:27","402.48","false"
"503","2539","4","17","10","2022-12-01 13:43:01","122.45","true"
"504","2618","94","1017","16","2022-12-05 20:30:55","276.88","false"
"505","1665","27","768","6","2022-12-01 06:03:29","356.60","false"
"506","2935","37","997","4","2022-12-06 01:36:21","407.95","true"
"507","1991","85","25","6","2022-12-02 06:39:51","223.04","true"
"508","237","56","1128","4","2022-12-03 00:10:06","213.85","true"
"509","1983","58","243","13","2022-12-05 03:13:16","480.37","true"
"510","1608","71","1766","1","2022-12-01 23:38:06","118.75","false"
"511","202","9","274","17","2022-12-06 11:46:11","430.89","true"
"512","2109","40","1072","17","2022-12-01 11:37:27","172.46","true"
"513","1498","40","65","16","2022-12-01 07:24:21","181.02","false"
"514","1527","80","1159","12","2022-12-02 01:15:32","30.91","true"
"515","2795","46","1306","1","2022-12-06 16:01:27","99.45","true"
"516","3765","10","1878","19","2022-12-02 17:04:47","108.87","true"
"517","1076","50","1120","14","2022-12-02 04:19:02","149.76","true"
"518","3990","2","1253","0","2022-12-02 05:44:45","111.85","false"
"519","3221","88","1571","9","2022-12-02 06:47:51","85.61","true"
"520","2758","5","539","0","2022-12-03 09:14:14","408.74","true"
"521","1428","50","1082","17","2022-12-01 00:28:38","305.13","false"
"522","2454","65","1241","12","2022-12-05 05:17:50","398.95","true"
"523","2601","1","1561","5","2022-12-05 20:25:32","205.93","false"
"524","1671","30","1341","6","2022-12-04 05:25:47","356.48","true"
"525","3290","94","1954","1","2022-12-01 09:00:22","372.27","true"
"526","1586","65","1329","20","2022-12-04 01:03:36","204.90","false"
"527","1157","41","1566","16","2022-12-04 12:11:54","339.69","true"
"528","789","10","426","0","2022-12-03 23:45:39","353.40","true"
"529","2134","33","1426","9","2022-12-05 04:43:29","82.62","false"
"530","3002","2","1929","13","2022-12-04 11:45:22","347.33","true"
"531","2442","85","1084","15","2022-12-05 08:40:46","97.20","true"
"532","2907","32","1115","13","2022-12-02 01:49:43","481.46","false"
"533","1560","53","1013","16","2022-12-03 23:15:07","416.70","false"
"534","1078","83","1693","7","2022-12-01 21:38:35","305.91","true"
"535","567","31","1052","7","2022-12-05 01:11:14","199.19","true"
"536","1467","35","1617","5","2022-12-03 21:55:04","276.14","false"
"537","3903","2","1681","15","2022-12-01 00:23:18","444.41","true"
"538","238","48","1380","1","2022-12-02 18:28:55","96.61","true"
"539","2559","7","1355","15","2022-12-06 02:41:46","156.08","true"
"540","1449","62","472","3","2022-12-04 18:49:31","58.45","true"
"541","2136","82","713","19","2022-12-03 05:47:28","448.70","true"
"542","3713","94","493","15","2022-12-03 16:54:26","418.76","true"
"543","1871","44","1381","12","2022-12-05 16:06:33","228.84","true"
"544","2393","40","664","14","2022-12-02 23:00:11","462.95","false"
"545","3043","4","67","10","2022-12-03 07:36:04","109.55","false"
"546","2540","28","567","16","2022-12-03 16:51:46","409.54","false"
"547","2427","49","284","13","2022-12-02 12:33:10","370.16","true"
"548","1456","78","1242","7","2022-12-02 04:10:45","466.40","true"
"549","2618","94","661","2","2022-12-01 05:06:57","27.73","false"
"550","2042","58","1262","2","2022-12-01 17:43:08","332.98","true"
"551","668","92","269","16","2022-12-05 06:05:14","17.21","true"
"552","1604","81","1911","8","2022-12-03 18:19:12","175.44","false"
"553","2617","35","1848","5","2022-12-02 19:10:46","381.32","true"
"554","3976","6","923","9","2022-12-06 07:14:34","427.75","false"
"555","1434","41","1448","12","2022-12-01 07:27:08","482.69","true"
"556","3165","18","923","8","2022-12-02 03:15:15","131.80","false"
"557","2101","78","1226","14","2022-12-04 09:53:36","324.43","true"
"558","2127","50","1244","15","2022-12-06 13:14:35","226.94","false"
"559","2970","73","1044","9","2022-12-06 01:28:41","333.39","true"
"560","1508","89","811","15","2022-12-05 05:28:16","396.79","false"
"561","826","61","957","1","2022-12-05 00:49:07","261.73","true"
"562","2788","90","1624","10","2022-12-04 02:39:25","11.39","false"
"563","988","25","794","10","2022-12-02 04:28:13","221.34","false"
"564","1560","53","1730","2","2022-12-05 15:41:16","38.07","true"
"565","1899","54","1600","3","2022-12-05 00:07:47","64.77","false"
"566","2934","8","1589","3","2022-12-06 05:30:18","222.26","false"
"567","3250","96","1525","20","2022-12-02 06:01:58","89.34","false"
"568","3435","43","1111","2","2022-12-01 04:41:17","103.38","false"
"569","2207","77","884","15","2022-12-03 18:29:14","181.55","false"
"570","1941","89","397","13","2022-12-05 00:16:15","245.33","false"
"571","897","75","1245","2","2022-12-03 06:38:46","60.82","true"
"572","2081","43","1689","13","2022-12-01 16:43:52","203.98","false"
"573","184","84","704","8","2022-12-01 15:38:45","320.25","false"
"574","587","84","1779","9","2022-12-06 12:15:38","42.48","false"
"575","3663","1","1713","4","2022-12-02 20:55:31","399.56","false"
"576","490","61","231","17","2022-12-02 05:10:47","100.71","true"
"577","3864","44","1198","19","2022-12-05 01:41:22","195.08","false"
"578","652","11","1368","8","2022-12-04 10:56:22","2.14","true"
"579","3592","76","1533","3","2022-12-02 10:49:15","436.80","false"
"580","613","94","1476","15","2022-12-02 23:34:25","192.78","false"
"581","3185","27","60","4","2022-12-05 22:27:28","60.11","true"
"582","1616","11","371","14","2022-12-05 11:33:44","95.29","false"
"583","721","14","596","16","2022-12-04 11:06:10","172.10","true"
"584","3924","68","478","8","2022-12-01 00:41:27","27.97","true"
"585","3390","67","1005","17","2022-12-02 03:33:09","259.95","false"
"586","1868","59","947","18","2022-12-01 16:32:19","190.49","false"
"587","315","13","1955","14","2022-12-04 07:23:53","81.74","false"
"588","2128","59","1529","12","2022-12-06 16:53:44","281.93","false"
"589","34","18","40","2","2022-12-05 05:31:51","312.20","true"
"590","1479","20","287","12","2022-12-01 02:18:28","271.69","false"
"591","46","35","1473","7","2022-12-05 11:00:46","345.37","false"
"592","617","62","923","17","2022-12-02 16:54:15","0.89","true"
"593","2203","11","1469","8","2022-12-02 11:52:25","323.26","false"
"594","3398","97","832","3","2022-12-04 19:55:37","458.19","false"
"595","3088","89","712","13","2022-12-04 04:39:13","172.95","true"
"596","1152","68","663","10","2022-12-03 03:07:21","150.59","true"
"597","2487","23","280","18","2022-12-06 08:05:45","344.17","false"
"598","1839","5","1804","7","2022-12-06 19:23:36","83.30","true"
"599","3193","66","481","13","2022-12-06 07:40:03","444.23","true"
"600","3690","59","267","6","2022-12-06 08:13:04","371.98","false"
"601","1243","65","137","20","2022-12-05 21:14:25","122.95","true"
"602","477","45","76","7","2022-12-04 15:30:29","402.91","false"
"603","916","45","1407","8","2022-12-01 16:48:39","131.31","false"
"604","658","89","427","6","2022-12-06 13:40:21","328.28","false"
"605","748","91","469","2","2022-12-04 13:52:25","257.13","false"
"606","3037","35","1083","3","2022-12-02 11:34:23","29.35","false"
"607","2779","28","914","17","2022-12-01 07:36:41","451.34","false"
"608","637","57","1333","7","2022-12-02 08:41:50","415.22","true"
"609","2635","46","400","1","2022-12-01 04:50:50","43.42","true"
"610","373","51","1961","15","2022-12-06 08:47:43","42.20","true"
"611","2176","65","1493","7","2022-12-02 08:16:32","219.55","false"
"612","2497","26","1522","0","2022-12-06 02:53:50","418.96","false"
"613","1452","18","1138","10","2022-12-01 01:47:31","474.30","false"
"614","1469","72","1504","11","2022-12-01 16:37:00","285.59","true"
"615","831","28","422","9","2022-12-06 16:17:01","273.00","true"
"616","3004","76","300","5","2022-12-06 13:27:13","403.72","false"
"617","3273","5","63","5","2022-12-02 04:45:41","29.37","true"
"618","2727","52","1391","4","2022-12-02 22:27:00","310.83","true"
"619","3207","48","919","0","2022-12-04 23:16:47","118.00","true"
"620","2697","93","1247","2","2022-12-01 23:43:45","22.82","true"
"621","2841","62","325","9","2022-12-03 04:02:17","426.60","false"
"622","662","62","1909","13","2022-12-03 11:05:42","368.73","false"
"623","1601","24","1538","17","2022-12-03 05:35:23","332.94","true"
"624","1395","41","1655","9","2022-12-05 15:45:22","23.52","false"
"625","3187","41","1532","18","2022-12-02 06:50:22","466.73","true"
"626","1711","42","436","6","2022-12-02 03:53:56","284.70","true"
"627","225","74","578","9","2022-12-04 19:11:54","498.45","true"
"628","3904","61","1719","16","2022-12-02 09:35:54","283.53","false"
"629","1589","43","39","14","2022-12-03 01:41:41","255.00","false"
"630","2018","76","300","9","2022-12-04 23:15:47","119.03","true"
"631","2743","2","1183","13","2022-12-02 08:07:47","463.42","true"
"632","648","58","242","15","2022-12-03 18:07:08","302.44","false"
"633","491","19","184","5","2022-12-02 08:08:12","9.97","true"
"634","1005","30","617","2","2022-12-03 21:38:24","421.94","true"
"635","1147","48","243","11","2022-12-06 00:16:58","278.84","false"
"636","870","67","877","3","2022-12-03 21:34:11","394.20","true"
"637","2142","45","1023","15","2022-12-04 06:28:40","256.26","false"
"638","2382","1","1838","16","2022-12-02 19:01:52","10.49","false"
"639","2481","16","245","5","2022-12-02 16:24:33","422.22","true"
"640","1500","28","1872","15","2022-12-03 12:02:24","76.39","false"
"641","1952","43","577","7","2022-12-03 13:08:33","95.12","false"
"642","3388","45","802","10","2022-12-01 00:53:20","354.79","true"
"643","3435","43","1797","18","2022-12-01 08:18:33","493.06","true"
"644","396","22","199","12","2022-12-03 11:01:07","241.82","false"
"645","2548","79","1256","18","2022-12-03 10:26:50","91.52","true"
"646","1904","78","489","14","2022-12-05 12:56:09","148.65","false"
"647","1931","80","1759","10","2022-12-04 17:22:52","221.33","true"
"648","1634","43","1603","1","2022-12-03 09:45:40","293.07","true"
"649","868","23","1806","6","2022-12-02 15:28:04","334.31","true"
"650","3807","92","1013","13","2022-12-02 06:41:15","493.17","false"
"651","3967","34","1086","13","2022-12-02 18:07:49","186.48","false"
"652","3451","70","538","11","2022-12-03 20:41:32","15.58","false"
"653","1527","80","1930","0","2022-12-05 22:16:38","316.21","true"
"654","1978","83","756","18","2022-12-02 22:01:31","242.37","true"
"655","3643","67","974","18","2022-12-02 00:31:09","190.15","true"
"656","2850","69","1902","9","2022-12-04 09:44:45","48.02","true"
"657","1268","32","555","18","2022-12-01 17:06:22","85.30","true"
"658","1470","42","467","2","2022-12-02 22:14:21","385.13","false"
"659","2369","96","885","9","2022-12-04 07:06:15","259.80","true"
"660","3192","43","804","3","2022-12-01 01:25:33","219.72","false"
"661","3890","78","173","16","2022-12-02 15:19:32","108.27","false"
"662","3939","64","386","17","2022-12-04 21:36:57","165.05","false"
"663","2242","25","1262","16","2022-12-02 02:13:08","358.89","true"
"664","469","67","1635","4","2022-12-03 20:45:18","417.19","false"
"665","2863","80","1812","2","2022-12-03 00:25:18","412.48","false"
"666","2838","18","320","15","2022-12-01 10:01:41","26.64","true"
"667","2470","28","323","14","2022-12-02 19:36:45","403.16","false"
"668","3956","87","1111","3","2022-12-06 08:43:46","371.03","false"
"669","967","42","1584","11","2022-12-05 18:25:14","49.38","false"
"670","1278","54","514","3","2022-12-02 16:38:50","138.08","false"
"671","639","39","965","2","2022-12-06 02:24:30","497.85","true"
"672","651","6","1959","12","2022-12-02 23:30:56","58.16","false"
"673","3464","48","74","18","2022-12-01 13:10:49","242.76","false"
"674","614","64","1970","4","2022-12-01 21:40:58","4.85","false"
"675","2209","98","253","5","2022-12-03 16:01:35","471.11","false"
"676","2556","4","762","6","2022-12-05 12:40:14","321.63","true"
"677","3908","12","1878","20","2022-12-05 00:03:49","37.53","true"
"678","1339","68","1673","4","2022-12-02 14:58:16","315.09","false"
"679","3178","50","937","11","2022-12-04 03:17:11","255.78","true"
"680","117","79","1246","6","2022-12-05 20:05:30","302.25","true"
"681","3473","40","464","11","2022-12-02 23:55:16","374.02","true"
"682","1402","83","1303","13","2022-12-02 12:54:22","308.01","false"
"683","2081","43","913","7","2022-12-05 12:28:44","336.74","true"
"684","3705","27","1033","3","2022-12-02 21:12:07","176.87","true"
"685","3236","70","1729","16","2022-12-01 02:25:19","196.27","true"
"686","3523","64","217","16","2022-12-01 10:44:51","43.51","true"
"687","3394","48","1119","19","2022-12-05 10:50:21","94.58","false"
"688","1448","96","1385","13","2022-12-06 01:50:35","450.56","true"
"689","3902","11","326","3","2022-12-05 01:03:31","413.06","true"
"690","3685","76","1031","12","2022-12-05 15:56:21","393.80","false"
"691","2909","59","1288","1","2022-12-03 21:18:06","422.27","true"
"692","1029","32","562","9","2022-12-02 02:07:54","259.81","true"
"693","2672","89","1328","8","2022-12-02 23:49:52","377.35","true"
"694","2377","70","314","4","2022-12-04 03:13:38","184.70","true"
"695","1656","63","208","18","2022-12-01 12:48:55","70.58","false"
"696","256","96","1336","3","2022-12-02 23:59:05","233.91","true"
"697","57","26","317","16","2022-12-05 08:20:55","162.41","true"
"698","797","52","1173","12","2022-12-03 17:10:02","420.36","false"
"699","916","45","1415","3","2022-12-04 20:53:57","204.28","false"
"700","3284","88","1492","15","2022-12-05 22:49:02","313.78","false"
"701","884","29","981","17","2022-12-04 11:58:22","402.76","false"
"702","3414","80","8","0","2022-12-03 23:42:04","227.37","false"
"703","3020","5","1154","7","2022-12-02 02:56:30","273.05","false"
"704","2326","87","1259","11","2022-12-02 20:12:13","206.69","true"
"705","666","15","280","16","2022-12-01 12:08:04","4.81","false"
"706","300","31","1094","14","2022-12-05 03:04:37","144.15","false"
"707","2035","81","1712","7","2022-12-02 00:39:20","306.92","true"
"708","2908","86","463","16","2022-12-06 01:31:57","297.62","true"
"709","2738","66","838","1","2022-12-03 22:37:31","176.96","true"
"710","2491","31","674","16","2022-12-04 14:14:08","229.94","true"
"711","1741","72","1042","14","2022-12-05 06:05:36","183.34","true"
"712","1479","20","1881","19","2022-12-04 03:03:24","426.88","true"
"713","2761","1","774","16","2022-12-05 12:59:55","376.71","false"
"714","3743","53","810","15","2022-12-06 15:07:27","326.28","false"
"715","16","39","1050","9","2022-12-06 00:12:21","24.29","true"
"716","1445","11","356","0","2022-12-01 11:08:52","98.29","false"
"717","2194","25","1868","17","2022-12-03 12:17:16","213.94","false"
"718","1904","78","1275","7","2022-12-06 19:18:44","447.18","true"
"719","1503","21","495","7","2022-12-02 22:45:14","367.48","false"
"720","3609","59","1714","9","2022-12-02 20:55:59","120.66","false"
"721","1323","48","1101","12","2022-12-02 03:07:38","331.50","false"
"722","2541","26","279","1","2022-12-03 05:27:21","353.60","false"
"723","953","78","126","6","2022-12-03 12:34:28","463.20","false"
"724","1457","41","1521","6","2022-12-02 03:48:25","294.86","false"
"725","1821","74","756","8","2022-12-02 07:27:23","192.41","false"
"726","758","23","1228","3","2022-12-04 10:07:19","471.26","false"
"727","2041","8","1800","12","2022-12-05 11:50:02","53.90","false"
"728","119","11","1025","4","2022-12-01 15:32:45","490.86","true"
"729","1905","76","221","20","2022-12-02 23:40:47","211.38","false"
"730","1234","2","761","9","2022-12-06 09:25:43","242.91","false"
"731","892","4","1130","13","2022-12-03 03:43:10","335.15","false"
"732","1859","47","753","6","2022-12-03 13:14:43","45.09","false"
"733","3247","1","1939","7","2022-12-06 06:35:43","376.75","false"
"734","2973","1","704","10","2022-12-06 00:21:37","118.98","false"
"735","541","70","522","18","2022-12-05 08:40:31","78.27","false"
"736","2314","69","680","17","2022-12-06 15:40:50","484.61","false"
"737","3034","72","171","19","2022-12-05 09:08:35","241.16","true"
"738","2118","82","1499","8","2022-12-05 18:24:29","141.29","false"
"739","1835","5","974","19","2022-12-04 15:55:10","188.98","true"
"740","3956","87","1449","3","2022-12-01 02:36:27","33.27","false"
"741","3260","94","202","19","2022-12-04 03:08:51","470.84","true"
"742","3880","27","174","4","2022-12-05 14:40:32","491.71","true"
"743","1648","38","1429","6","2022-12-03 16:39:46","393.36","true"
"744","1790","22","817","8","2022-12-06 19:15:22","500.49","true"
"745","710","37","1080","2","2022-12-05 00:44:31","489.54","false"
"746","0","23","1336","3","2022-12-06 01:31:43","393.98","false"
"747","1758","74","1328","20","2022-12-02 18:36:54","32.51","false"
"748","3522","72","1237","16","2022-12-05 00:32:31","379.04","true"
"749","1108","16","1317","19","2022-12-06 18:21:13","493.35","true"
"750","756","71","1271","13","2022-12-02 14:15:52","313.43","true"
"751","1811","66","449","14","2022-12-04 02:34:14","106.32","false"
"752","2221","36","1428","15","2022-12-01 04:19:48","101.12","true"
"753","3523","64","1773","10","2022-12-01 21:35:32","38.10","false"
"754","1489","18","249","10","2022-12-02 01:03:06","363.02","true"
"755","3945","69","1479","1","2022-12-03 22:51:38","29.45","true"
"756","46","35","111","16","2022-12-02 05:29:23","354.02","false"
"757","722","42","8","10","2022-12-04 23:59:43","386.65","false"
"758","2308","6","580","13","2022-12-01 22:42:37","282.53","true"
"759","1617","32","284","0","2022-12-05 18:25:29","449.10","false"
"760","185","45","185","14","2022-12-04 01:32:13","176.57","false"
"761","83","33","756","11","2022-12-06 08:44:25","215.02","true"
"762","3815","81","1359","19","2022-12-01 19:52:00","331.71","true"
"763","1677","92","337","12","2022-12-03 09:32:13","124.86","false"
"764","631","29","76","3","2022-12-06 07:09:32","342.56","true"
"765","1866","38","300","1","2022-12-05 05:16:24","128.38","true"
"766","2166","89","1510","18","2022-12-04 01:06:12","173.98","false"
"767","1604","81","103","3","2022-12-02 08:24:30","72.48","false"
"768","3764","45","738","5","2022-12-04 01:38:53","446.72","false"
"769","3530","29","891","12","2022-12-01 11:19:59","170.87","false"
"770","80","36","655","10","2022-12-04 20:11:23","14.47","false"
"771","3074","46","103","8","2022-12-06 09:10:31","495.24","false"
"772","2761","1","1218","3","2022-12-04 08:58:32","94.30","false"
"773","3553","13","858","11","2022-12-01 09:44:11","0.23","false"
"774","377","60","1935","11","2022-12-05 07:58:01","187.04","false"
"775","2089","89","811","4","2022-12-02 17:13:11","491.41","true"
"776","2236","93","808","6","2022-12-01 18:18:40","141.35","false"
"777","2726","79","703","9","2022-12-01 20:29:32","60.95","true"
"778","3138","42","590","10","2022-12-06 04:25:47","239.87","false"
"779","3626","36","1003","4","2022-12-04 18:57:42","360.09","true"
"780","3012","50","1872","13","2022-12-05 10:48:14","288.63","false"
"781","1374","97","352","11","2022-12-03 07:23:48","93.33","true"
"782","1831","49","819","1","2022-12-01 17:17:29","401.80","false"
"783","3923","30","577","5","2022-12-03 22:40:22","360.38","false"
"784","227","74","327","8","2022-12-06 12:39:17","319.10","true"
"785","1921","2","690","15","2022-12-03 08:14:58","291.43","true"
"786","2612","57","1595","14","2022-12-04 23:38:43","357.04","false"
"787","555","79","781","9","2022-12-03 12:52:40","24.09","true"
"788","1952","43","1350","12","2022-12-04 03:40:46","309.96","false"
"789","2500","45","437","6","2022-12-03 21:47:44","331.75","true"
"790","71","35","1560","14","2022-12-05 22:11:59","281.53","false"
"791","1895","16","567","0","2022-12-06 08:57:03","411.98","false"
"792","1801","30","781","17","2022-12-04 15:51:50","250.59","false"
"793","799","6","254","2","2022-12-01 05:23:07","253.62","false"
"794","3033","34","1398","3","2022-12-05 12:21:15","217.91","false"
"795","3642","15","220","8","2022-12-06 17:34:34","202.20","true"
"796","1293","67","409","7","2022-12-06 18:07:12","452.80","true"
"797","2897","65","1486","4","2022-12-05 18:17:22","41.34","false"
"798","2943","69","925","0","2022-12-01 23:14:09","306.15","true"
"799","2320","94","118","2","2022-12-05 00:44:44","277.52","true"
"800","234","91","38","14","2022-12-04 02:30:12","61.98","true"
"801","190","20","1602","14","2022-12-06 13:17:14","469.17","false"
"802","1244","32","1269","4","2022-12-02 18:05:52","23.22","true"
"803","531","86","1224","1","2022-12-01 16:21:27","209.10","true"
"804","2214","44","1782","19","2022-12-04 13:27:03","106.27","false"
"805","155","16","1491","0","2022-12-05 19:22:39","112.10","false"
"806","1444","87","582","10","2022-12-05 03:45:31","243.73","false"
"807","3663","1","939","2","2022-12-03 01:58:14","425.72","true"
"808","1185","60","1958","14","2022-12-05 13:41:08","431.46","true"
"809","1915","87","1339","19","2022-12-02 22:04:31","47.69","true"
"810","872","3","1735","15","2022-12-03 11:42:09","187.20","false"
"811","116","30","408","18","2022-12-04 08:42:03","56.16","false"
"812","2223","64","384","3","2022-12-02 02:52:13","355.22","false"
"813","1494","55","1203","18","2022-12-06 02:37:18","229.64","true"
"814","1584","46","437","15","2022-12-01 12:13:40","208.94","true"
"815","942","94","715","6","2022-12-06 02:06:32","342.34","true"
"816","3769","4","1876","5","2022-12-06 12:03:30","493.40","false"
"817","1502","92","842","3","2022-12-04 18:15:58","413.12","false"
"818","3355","1","1292","20","2022-12-04 10:42:36","156.88","true"
"819","528","53","1522","7","2022-12-01 03:54:39","82.78","false"
"820","1251","88","1712","19","2022-12-06 13:07:12","88.58","false"
"821","2790","58","155","5","2022-12-02 04:51:29","120.60","true"
"822","2514","84","913","10","2022-12-01 01:51:59","360.69","true"
"823","1086","39","1839","10","2022-12-05 07:48:20","341.19","true"
"824","2525","57","814","19","2022-12-02 23:26:12","220.04","true"
"825","2414","9","1081","12","2022-12-02 14:26:20","187.71","false"
"826","574","34","87","2","2022-12-03 20:19:34","279.05","false"
"827","1343","95","542","14","2022-12-02 14:17:42","136.91","true"
"828","2555","80","199","3","2022-12-02 02:27:02","472.43","false"
"829","2073","71","366","10","2022-12-01 01:11:37","13.00","false"
"830","3286","10","1060","13","2022-12-01 12:01:18","117.31","false"
"831","2862","18","430","0","2022-12-01 12:48:10","177.92","true"
"832","3936","94","1723","19","2022-12-02 18:40:13","229.30","true"
"833","1793","74","1584","14","2022-12-02 14:24:04","238.69","false"
"834","202","9","155","17","2022-12-02 21:44:14","30.61","false"
"835","1880","55","1736","1","2022-12-06 10:08:07","239.96","true"
"836","861","8","1663","18","2022-12-05 17:00:22","355.21","false"
"837","3202","62","1873","7","2022-12-03 06:40:16","55.11","false"
"838","3620","74","1637","1","2022-12-06 05:07:16","178.91","false"
"839","1210","83","660","9","2022-12-04 23:23:32","327.83","false"
"840","1013","72","1105","1","2022-12-01 13:34:22","31.56","false"
"841","1142","89","422","9","2022-12-02 23:30:26","433.18","false"
"842","2246","26","1065","6","2022-12-05 21:37:39","189.64","false"
"843","2042","58","411","3","2022-12-02 19:13:07","197.45","true"
"844","310","1","1388","14","2022-12-02 23:18:26","415.42","false"
"845","652","11","1387","10","2022-12-05 14:29:43","381.06","true"
"846","1938","91","53","19","2022-12-02 09:45:42","201.17","true"
"847","1072","42","264","13","2022-12-05 13:07:21","364.05","true"
"848","2636","10","760","11","2022-12-04 04:05:44","43.81","true"
"849","3305","0","544","19","2022-12-03 22:43:39","14.29","true"
"850","2262","55","294","15","2022-12-04 19:58:19","201.80","true"
"851","1797","79","1982","5","2022-12-03 19:22:28","123.43","true"
"852","3000","66","1811","2","2022-12-06 07:00:15","103.97","true"
"853","3133","14","683","2","2022-12-03 10:51:53","408.96","true"
"854","1910","17","189","7","2022-12-01 01:45:19","484.67","true"
"855","2218","87","1759","18","2022-12-04 21:59:05","243.61","false"
"856","457","86","879","9","2022-12-04 06:53:55","478.73","true"
"857","3684","72","408","19","2022-12-03 14:41:24","87.14","true"
"858","3212","71","1460","17","2022-12-02 13:50:18","447.65","true"
"859","2866","26","1088","8","2022-12-03 08:37:00","168.50","true"
"860","3015","99","14","12","2022-12-01 07:45:21","34.67","true"
"861","3982","83","162","5","2022-12-01 21:16:14","434.30","false"
"862","2907","32","1559","8","2022-12-01 04:22:50","19.74","true"
"863","1998","76","1387","10","2022-12-01 21:08:51","244.24","false"
"864","2793","33","546","19","2022-12-03 11:50:42","197.08","false"
"865","2609","32","997","1","2022-12-04 17:24:07","40.90","true"
"866","2754","2","1268","14","2022-12-03 10:21:33","80.18","false"
